,logo_id,photo_id,brand,count,area,width,height,area_size,mean_X,mean_Y,distance,section,pct_of_logo,from
2494,4,3126.2013-06-14,adidasoriginals,1,330.2,612,612,374544,0.5275040849673203,0.3056821895424837,0.19625464618931399,Z2,0.0008816053654577299,instagram
2495,4,3207.2013-02-15,adidasoriginals,1,1582.63,612,612,374544,0.2081699346405229,0.23429738562091504,0.3946677923717584,Z1,0.00422548485625187,instagram
2496,4,3121.2013-06-20,adidasoriginals,1,432.32,612,612,374544,0.24577205882352945,0.7181535947712419,0.3349967716059995,Z7,0.0011542569097355718,instagram
2497,4,3120.2013-06-24,adidasoriginals,1,320.05,612,612,374544,0.8442973856209149,0.4518341503267974,0.3476501672948521,Z6,0.0008545057456533812,instagram
2498,4,3118.2013-06-26,adidasoriginals,1,679.27,612,612,374544,0.6249468954248365,0.4034803921568628,0.157885279157045,Z5,0.0018135919945320175,instagram
2499,4,3117.2013-06-28,adidasoriginals,1,3553.94,612,612,374544,0.7700245098039217,0.38241421568627454,0.2945159631794551,Z6,0.009488711606647016,instagram
2500,4,3114.2013-07-02,adidasoriginals,1,459.15,612,612,374544,0.2552614379084967,0.19842728758169936,0.3883852013786669,Z1,0.0012258906830706138,instagram
2501,4,3113.2013-07-02,adidasoriginals,1,829.35,612,612,374544,0.4973937908496732,0.9305800653594772,0.430587952700847,Z8,0.002214292579777009,instagram
2502,4,3111.2013-07-04,adidasoriginals,1,611.75,612,612,374544,0.1359354575163399,0.6498080065359477,0.3936818892406804,Z4,0.001633319449784271,instagram
2503,4,3109.2013-07-12,adidasoriginals,1,496.5,612,612,374544,0.22785947712418306,0.3865931372549021,0.29482466095767595,Z4,0.001325611944124055,instagram
2504,4,3108.2013-07-15,adidasoriginals,1,2828.13,612,612,374544,0.7883374183006536,0.5894076797385621,0.3018811024037765,Z6,0.007550861848007177,instagram
2505,4,3107.2013-07-17,adidasoriginals,1,429.91,612,612,374544,0.4672875816993465,0.5694321895424836,0.07675240227993067,Z5,0.00114782241872784,instagram
2506,4,3106.2013-07-18,adidasoriginals,1,15825.17,612,612,374544,0.19092728758169936,0.7232761437908496,0.3812849039074557,Z7,0.04225183156051091,instagram
2507,4,3128.2013-06-10,adidasoriginals,1,715.2,612,612,374544,0.5502450980392156,0.6033537581699346,0.11491983816913301,Z5,0.0019095219787261311,instagram
2508,4,3105.2013-07-19,adidasoriginals,1,19498.28,612,612,374544,0.3659640522875817,0.4451470588235294,0.14482568983048372,Z5,0.05205871673288051,instagram
2509,4,3101.2013-07-23,adidasoriginals,1,21708.28,612,612,374544,0.506952614379085,0.2896200980392157,0.21049475526894604,Z2,0.05795922508436926,instagram
2510,4,3100.2013-07-24,adidasoriginals,1,1141.83,612,612,374544,0.7190441176470589,0.4277982026143791,0.2306369983794725,Z6,0.00304858708189158,instagram
2511,4,3099.2013-07-26,adidasoriginals,1,671.53,612,612,374544,0.4508700980392157,0.5751633986928105,0.08979578926503552,Z5,0.001792926865735401,instagram
2512,4,3096.2013-08-01,adidasoriginals,1,552.24,612,612,374544,0.4698815359477124,0.9548692810457516,0.4558653142277311,Z8,0.0014744329104190697,instagram
2513,4,3094.2013-08-05,adidasoriginals,1,851.63,612,612,374544,0.3911315359477125,0.32195261437908496,0.2086940679356916,Z2,0.0022737782476825153,instagram
2514,4,3093.2013-08-06,adidasoriginals,1,933.56,612,612,374544,0.5004779411764706,0.39167075163398696,0.10833030268264512,Z5,0.0024925242428125933,instagram
2515,4,3089.2013-08-15,adidasoriginals,1,1253.88,612,612,374544,0.5009436274509804,0.7331045751633987,0.2331064850982804,Z8,0.0033477508650519034,instagram
2516,4,3088.2013-08-19,adidasoriginals,1,682.4,612,612,374544,0.8202532679738562,0.6076143790849673,0.33785057382484585,Z6,0.0018219488231022256,instagram
2517,4,3087.2013-08-20,adidasoriginals,1,1822.16,612,612,374544,0.5085457516339869,0.8482761437908496,0.34838097279388597,Z8,0.004865009184501687,instagram
2518,4,3086.2013-08-21,adidasoriginals,1,232.08,612,612,374544,0.2712704248366013,0.4360825163398693,0.23749244887337345,Z4,0.0006196334743047546,instagram
2519,4,3085.2013-08-22,adidasoriginals,1,1119.16,612,612,374544,0.5405596405228758,0.9613521241830064,0.4631315870543891,Z8,0.0029880601478063993,instagram
2520,4,3081.2013-08-26,adidasoriginals,1,5478.11,612,612,374544,0.1672549019607843,0.8457148692810458,0.4798312944266326,Z7,0.014626078644965611,instagram
2521,4,3080.2013-08-26,adidasoriginals,1,5503.78,612,612,374544,0.1681781045751634,0.8448651960784314,0.4785789106819753,Z7,0.014694615318894442,instagram
2522,4,3103.2013-07-22,adidasoriginals,1,1160.45,612,612,374544,0.5394812091503267,0.4692606209150327,0.05003673952708318,Z5,0.0030983008671878337,instagram
2523,4,3129.2013-06-08,adidasoriginals,1,2480.63,612,612,374544,0.14247140522875815,0.8943382352941177,0.5322868962260651,Z7,0.006623066982784399,instagram
2524,4,3122.2013-06-19,adidasoriginals,1,539.32,612,612,374544,0.30897467320261435,0.5215359477124183,0.19223546114575216,Z4,0.0014399376308257509,instagram
2525,4,3133.2013-05-30,adidasoriginals,1,10510.96,612,612,374544,0.30802287581699345,0.4660988562091504,0.19494743845433155,Z4,0.028063351702336706,instagram
2526,4,3150.2013-05-01,adidasoriginals,1,2521.75,612,612,374544,0.5842361111111112,0.4517933006535949,0.09705466643597394,Z5,0.006732853816908027,instagram
2527,4,3155.2013-04-17,adidasoriginals,1,511.43,612,612,374544,0.3906086601307189,0.3735539215686275,0.16719771526270738,Z5,0.001365473749412619,instagram
2528,4,3157.2013-04-16,adidasoriginals,1,5926.89,612,612,374544,0.348688725490196,0.6915972222222222,0.2441405278872249,Z8,0.01582428232731001,instagram
2529,4,3159.2013-04-11,adidasoriginals,1,932.54,612,612,374544,0.30028186274509805,0.5852042483660131,0.21713382575772275,Z4,0.0024898009312657524,instagram
2530,4,3160.2013-04-10,adidasoriginals,1,917.09,612,612,374544,0.5383006535947713,0.5879084967320262,0.0958897484795498,Z5,0.0024485507710709556,instagram
2531,4,3161.2013-04-08,adidasoriginals,1,8419.34,612,612,374544,0.2216053921568628,0.489375,0.2785972869593927,Z4,0.02247890768507839,instagram
2532,4,3163.2013-04-03,adidasoriginals,1,521.89,612,612,374544,0.4550939542483661,0.4890972222222222,0.046210642803573454,Z5,0.001393401042334145,instagram
2533,4,3165.2013-04-02,adidasoriginals,1,712.25,612,612,374544,0.4924060457516339,0.4631576797385621,0.037616814104501656,Z5,0.0019016457345465418,instagram
2534,4,3166.2013-04-02,adidasoriginals,1,710.86,612,612,374544,0.4895343137254902,0.215437091503268,0.2847552975474134,Z2,0.0018979345550856508,instagram
2535,4,3170.2013-03-27,adidasoriginals,1,21039.38,612,612,374544,0.5113357843137255,0.7945751633986928,0.29479319343799965,Z8,0.05617332009056346,instagram
2536,4,3148.2013-05-10,adidasoriginals,1,304.05,612,612,374544,0.5408946078431373,0.5306168300653595,0.051085802664684515,Z5,0.0008117871331539152,instagram
2537,4,3132.2013-05-31,adidasoriginals,1,6298.27,612,612,374544,0.1392687908496732,0.18506127450980395,0.4788667936581591,Z1,0.016815834721688242,instagram
2538,4,3176.2013-03-22,adidasoriginals,1,12282.88,612,612,374544,0.6991462418300654,0.6584885620915033,0.2545149306993033,Z6,0.03279422444359007,instagram
2539,4,3179.2013-03-21,adidasoriginals,1,5648.8,612,612,374544,0.4859926470588235,0.6291625816993464,0.12991989242475152,Z5,0.015081806142936478,instagram
2540,4,3184.2013-03-20,adidasoriginals,1,2282.13,612,612,374544,0.4204534313725489,0.7840441176470588,0.2949724009976153,Z8,0.006093089196462899,instagram
2541,4,3185.2013-03-19,adidasoriginals,1,11963.43,612,612,374544,0.5042361111111111,0.24038807189542485,0.259646486306903,Z2,0.03194132064590542,instagram
2542,4,3186.2013-03-19,adidasoriginals,1,1094.28,612,612,374544,0.19716503267973856,0.2826674836601307,0.3727498358020877,Z1,0.0029216327053697296,instagram
2543,4,3187.2013-03-16,adidasoriginals,1,17366.99,612,612,374544,0.4807475490196078,0.2273366013071895,0.2733422504031657,Z2,0.04636835725575634,instagram
2544,4,3188.2013-03-16,adidasoriginals,1,24798.53,612,612,374544,0.639750816993464,0.1229452614379085,0.4021200899264644,Z2,0.06620992460164893,instagram
2545,4,3190.2013-03-13,adidasoriginals,1,15493.91,612,612,374544,0.6784027777777778,0.4062581699346405,0.20153183823612067,Z6,0.041367396086975095,instagram
2546,4,3199.2013-02-27,adidasoriginals,1,923.56,612,612,374544,0.3719199346405229,0.4079003267973856,0.15775567484726594,Z5,0.0024658251100004272,instagram
2547,4,3201.2013-02-26,adidasoriginals,1,968.47,612,612,374544,0.10736111111111113,0.6916094771241831,0.4368975724259681,Z7,0.002585730915459866,instagram
2548,4,3174.2013-03-23,adidasoriginals,1,507.03,612,612,374544,0.22786356209150324,0.6294199346405229,0.30134325995429584,Z4,0.0013537261309752658,instagram
2549,4,3145.2013-05-15,adidasoriginals,1,2588.94,612,612,374544,0.15762254901960784,0.3729044117647059,0.3652062533537813,Z4,0.006912245290272972,instagram
2550,4,3171.2013-03-27,adidasoriginals,1,26094.02,612,612,374544,0.24700980392156865,0.6730841503267974,0.3065324818125357,Z7,0.06966877055833226,instagram
2551,4,3140.2013-05-23,adidasoriginals,1,2345.47,612,612,374544,0.5892075163398693,0.3128186274509804,0.2073519886590504,Z2,0.00626220150369516,instagram
2552,4,3137.2013-05-27,adidasoriginals,1,2483.79,612,612,374544,0.9063480392156862,0.4013766339869281,0.4181450672890704,Z6,0.006631503908753044,instagram
2553,4,3135.2013-05-30,adidasoriginals,1,2480.63,612,612,374544,0.14247140522875815,0.8943382352941177,0.5322868962260651,Z7,0.006623066982784399,instagram
2554,4,3134.2013-05-30,adidasoriginals,1,2480.63,612,612,374544,0.14247140522875815,0.8943382352941177,0.5322868962260651,Z7,0.006623066982784399,instagram
2555,4,3143.2013-05-20,adidasoriginals,1,9594.48,612,612,374544,0.19221813725490194,0.5666870915032679,0.314923551370817,Z4,0.025616429578367295,instagram
2556,5,727.2012-05-31,nike,1,528.56,612,612,374544,0.619375,0.22427287581699346,0.3004593776789653,Z2,0.0014112093639198598,instagram
2557,5,724.2012-06-02,nike,1,724.4,612,612,374544,0.7177655228758171,0.9140972222222221,0.4678657204856308,Z9,0.001934085180913324,instagram
2558,5,716.2012-06-07,nike,1,10809.56,612,612,374544,0.8134109477124183,0.8524060457516341,0.4716104782850981,Z9,0.02886058780810799,instagram
2559,5,715.2012-06-08,nike,1,1334.31,612,612,374544,0.9107638888888888,0.4901756535947712,0.4108813578119764,Z6,0.003562491990260156,instagram
2560,5,713.2012-06-08,nike,1,2258.48,612,612,374544,0.17531045751633986,0.17412581699346405,0.4600187845603979,Z1,0.006029945747362125,instagram
2561,5,707.2012-06-10,nike,1,298.68,612,612,374544,0.3089950980392157,0.7190277777777778,0.2906132137589763,Z7,0.0007974496988337818,instagram
2562,5,706.2012-06-11,nike,1,300.79,612,612,374544,0.5728962418300654,0.2919812091503268,0.22042159472135997,Z2,0.000803083215857149,instagram
2563,5,70.2016-06-22,nike,1,48074.81,1080,1349,1456920,0.5619560185185185,0.4776204595997034,0.0658740621124545,Z5,0.03299756335282651,instagram
2564,5,699.2012-06-14,nike,1,1086.87,612,612,374544,0.16848447712418302,0.21729575163398693,0.4356882302195215,Z1,0.002901848647955914,instagram
2565,5,689.2012-06-23,nike,1,335.58,612,612,374544,0.941156045751634,0.9594852941176468,0.6369814692858801,Z9,0.0008959694989106753,instagram
2566,5,68.2016-07-10,nike,1,11832.72,1080,1080,1166400,0.5110833333333333,0.2565763888888889,0.243675798396458,Z2,0.010144650205761316,instagram
2567,5,683.2012-06-25,nike,1,4067.81,612,612,374544,0.3285988562091504,0.05202205882352941,0.4796484002616092,Z1,0.010860699944465804,instagram
2568,5,676.2012-06-25,nike,1,2286.55,612,612,374544,0.187687908496732,0.1988562091503268,0.4338506946709402,Z1,0.006104890213165877,instagram
2569,5,674.2012-06-27,nike,1,1458.58,612,612,374544,0.4580392156862746,0.5209640522875817,0.04690627792246415,Z5,0.0038942821137169462,instagram
2570,5,673.2012-06-28,nike,1,10688.6,612,612,374544,0.3046527777777778,0.5614991830065359,0.20479913754801232,Z4,0.028537635097612032,instagram
2571,5,662.2012-07-04,nike,1,1606.43,612,612,374544,0.324452614379085,0.3732761437908497,0.21650824541078253,Z4,0.004289028792344825,instagram
2572,5,654.2012-07-08,nike,1,678.89,612,612,374544,0.7354738562091503,0.8656372549019609,0.4349006083351104,Z9,0.0018125774274851552,instagram
2573,5,65.2016-08-06,nike,1,1646.32,1080,607,655560,0.7617523148148149,0.16118616144975287,0.4281461099952525,Z3,0.002511318567331747,instagram
2574,5,649.2012-07-10,nike,1,424.9,612,612,374544,0.5073856209150327,0.6259313725490196,0.12614776251832827,Z5,0.0011344461531889443,instagram
2575,5,646.2012-07-12,nike,1,1488.78,612,612,374544,0.3941830065359477,0.6850122549019608,0.21313556852313367,Z8,0.003974913494809689,instagram
2576,5,642.2012-07-14,nike,1,395.02,612,612,374544,0.456952614379085,0.5464256535947712,0.06331207404987972,Z5,0.0010546691443461915,instagram
2577,5,685.2012-06-23,nike,1,499.97,612,612,374544,0.7953349673202614,0.6288357843137254,0.32221328687965783,Z6,0.0013348765432098766,instagram
2578,5,730.2012-05-30,nike,1,790.87,612,612,374544,0.09361519607843136,0.38607843137254905,0.4220506280731149,Z4,0.002111554316715793,instagram
2579,5,748.2012-05-18,nike,1,6772.92,612,612,374544,0.2419526143790849,0.8979738562091504,0.4743117576571033,Z7,0.018083109060617712,instagram
2580,5,743.2012-05-25,nike,1,1974.79,612,612,374544,0.486327614379085,0.15515522875816995,0.3451157057877794,Z2,0.005272518048613781,instagram
2581,5,64.2016-08-06,nike,1,448.09,1080,634,684720,0.4907129629629629,0.7604455835962145,0.2606111107986381,Z8,0.0006544134828835144,instagram
2582,5,80.2016-03-18,nike,1,1125.92,1080,810,874800,0.4634004629629629,0.4247808641975309,0.08365072923887601,Z5,0.0012870598994055786,instagram
2583,5,796.2012-04-26,nike,1,5033.8,612,612,374544,0.8261968954248365,0.7222099673202614,0.3946918850968099,Z9,0.013439809474988252,instagram
2584,5,795.2012-04-27,nike,1,681.05,612,612,374544,0.06793709150326797,0.4655187908496732,0.4334366282204632,Z4,0.001818344440172583,instagram
2585,5,794.2012-04-27,nike,1,3362.72,612,612,374544,0.3284150326797386,0.4514052287581699,0.17833354368245188,Z4,0.008978170789012772,instagram
2586,5,789.2012-04-27,nike,1,8204.0,612,612,374544,0.9071119281045752,0.18157271241830064,0.5168520673090734,Z3,0.0219039685591012,instagram
2587,5,788.2012-04-27,nike,1,84.5,612,612,374544,0.2314869281045752,0.4239011437908496,0.27908834747272865,Z4,0.0002256076722628049,instagram
2588,5,787.2012-04-27,nike,1,430.08,612,612,374544,0.6870138888888888,0.865441176470588,0.4105136393562985,Z9,0.0011482763039856465,instagram
2589,5,786.2012-04-28,nike,1,3255.24,612,612,374544,0.8632720588235294,0.4828349673202614,0.3636773667260341,Z6,0.00869120850954761,instagram
2590,5,784.2012-04-28,nike,1,332.14,612,612,374544,0.43171977124183,0.7273692810457516,0.23740046251540875,Z8,0.0008867849972232901,instagram
2591,5,738.2012-05-27,nike,1,1731.18,612,612,374544,0.4757107843137256,0.1556781045751634,0.3451775393440403,Z2,0.004622100474176599,instagram
2592,5,782.2012-04-29,nike,1,363.03,612,612,374544,0.5743382352941176,0.6866503267973857,0.20090922756363008,Z8,0.0009692586184800717,instagram
2593,5,772.2012-05-07,nike,1,409.24,612,612,374544,0.20650735294117648,0.8960866013071895,0.4929731530343977,Z7,0.001092635311205092,instagram
2594,5,768.2012-05-10,nike,1,303.99,612,612,374544,0.4253921568627451,0.5066584967320261,0.07490437795165003,Z5,0.0008116269383570422,instagram
2595,5,766.2012-05-11,nike,1,891.61,612,612,374544,0.2085171568627451,0.17496323529411764,0.4365903643621154,Z1,0.002380521380665556,instagram
2596,5,764.2012-05-12,nike,1,780.51,612,612,374544,0.9340890522875818,0.0469812091503268,0.6274227682980837,Z3,0.0020838940151223888,instagram
2597,5,762.2012-05-13,nike,1,274.93,612,612,374544,0.4954616013071896,0.2625081699346405,0.23753518983613456,Z2,0.000734039258404887,instagram
2598,5,759.2012-05-15,nike,1,3807.82,612,612,374544,0.5558374183006536,0.9660825163398692,0.4694153058009364,Z8,0.010166549190482294,instagram
2599,5,756.2012-05-18,nike,1,2169.09,612,612,374544,0.9284027777777778,0.15892565359477126,0.5475953339679495,Z3,0.0057912821991541715,instagram
2600,5,755.2012-05-18,nike,1,1286.3,612,612,374544,0.5171037581699346,0.4947589869281046,0.017888732810218372,Z5,0.003434309453628946,instagram
2601,5,754.2012-05-18,nike,1,1164.31,612,612,374544,0.21889297385620915,0.5354084967320261,0.2833282933069477,Z4,0.0031086067324533296,instagram
2602,5,750.2012-05-18,nike,1,2998.73,612,612,374544,0.39797794117647056,0.5728921568627452,0.1253864706365673,Z5,0.008006349053782733,instagram
2603,5,779.2012-05-02,nike,1,2079.72,612,612,374544,0.2095016339869281,0.5057720588235294,0.2905557043310748,Z4,0.005552672049211841,instagram
2604,5,637.2012-07-14,nike,1,9359.24,612,612,374544,0.563733660130719,0.5937009803921568,0.11332190061991265,Z5,0.024988359178093895,instagram
2605,5,430.2013-01-19,nike,1,7933.98,612,612,374544,0.7645179738562091,0.8006699346405229,0.4004649399007739,Z9,0.021183038574907085,instagram
2606,5,634.2012-07-15,nike,1,321.0,612,612,374544,0.04857434640522877,0.6930228758169935,0.4909612523531047,Z7,0.000857042163270537,instagram
2607,5,362.2013-07-16,nike,1,459.34,612,612,374544,0.5965236928104576,0.4315482026143791,0.11833204062759027,Z5,0.001226397966594045,instagram
2608,5,357.2013-08-03,nike,1,5086.58,612,612,374544,0.8161764705882353,0.374922385620915,0.3400176027390293,Z6,0.013580727497970865,instagram
2609,5,355.2013-08-09,nike,1,2959.29,612,612,374544,0.8930065359477124,0.07475490196078431,0.5790401805609027,Z3,0.00790104767397155,instagram
2610,5,352.2013-08-30,nike,1,146.0,612,612,374544,0.33113153594771244,0.8717116013071896,0.4082720572090793,Z7,0.0003898073390576274,instagram
2611,5,350.2013-09-08,nike,1,246.41,612,612,374544,0.17502859477124186,0.9614828431372549,0.564422562205302,Z7,0.0006578933316245888,instagram
2612,5,349.2013-09-09,nike,1,576.06,612,612,374544,0.5699754901960785,0.5021854575163399,0.07000960971707533,Z5,0.0015380302447776494,instagram
2613,5,347.2013-09-11,nike,1,1899.05,612,612,374544,0.26808006535947715,0.24113562091503266,0.3475595241720619,Z1,0.005070298816694433,instagram
2614,5,346.2013-09-12,nike,1,954.61,612,612,374544,0.836360294117647,0.5771772875816994,0.34510082755243915,Z6,0.0025487259173822036,instagram
2615,5,345.2013-09-13,nike,1,470.2,612,612,374544,0.1964297385620915,0.9073733660130718,0.5080432687934171,Z7,0.0012553932248280575,instagram
2616,5,339.2013-10-10,nike,1,195.83,612,612,374544,0.5094485294117647,0.5450898692810457,0.04606919816782983,Z5,0.0005228491178606519,instagram
2617,5,335.2013-10-25,nike,1,146.69,640,640,409600,0.4957578125000001,0.10559375,0.3944290635765165,Z2,0.00035812988281249997,instagram
2618,5,331.2013-11-04,nike,1,392.31,612,612,374544,0.7366339869281046,0.4799632352941177,0.23748076913588026,Z6,0.0010474336793540946,instagram
2619,5,326.2013-11-14,nike,1,101.65,640,640,409600,0.64136328125,0.6999375000000001,0.2448644138947443,Z8,0.0002481689453125,instagram
2620,5,321.2013-12-05,nike,1,7899.72,640,640,409600,0.529890625,0.5555234375000001,0.06305792237861188,Z5,0.01928642578125,instagram
2621,5,32.2017-06-03,nike,1,6666.03,1080,1350,1458000,0.5197361111111112,0.9134666666666666,0.4139374331058192,Z8,0.004572037037037037,instagram
2622,5,314.2013-12-11,nike,1,743.24,640,640,409600,0.2112421875,0.58079296875,0.29984759141807965,Z4,0.00181455078125,instagram
2623,5,298.2014-01-20,nike,1,1237.5,640,640,409600,0.41134375,0.6913593750000001,0.2108988882484997,Z8,0.003021240234375,instagram
2624,5,37.2017-03-27,nike,1,6962.41,1024,682,698368,0.5950634765624999,0.44784090909090907,0.10843263042374184,Z5,0.009969543278042522,instagram
2625,5,296.2014-01-25,nike,1,1720.19,640,640,409600,0.298734375,0.8604609375,0.4128437225755279,Z7,0.0041996826171875005,instagram
2626,5,372.2013-06-09,nike,1,850.23,612,612,374544,0.7142483660130718,0.486952614379085,0.2146452808957421,Z6,0.002270040369088812,instagram
2627,5,376.2013-06-02,nike,1,455.93,612,612,374544,0.9352818627450981,0.2220547385620915,0.5164531618555837,Z3,0.0012172935623050963,instagram
2628,5,440.2013-01-05,nike,1,1452.82,612,612,374544,0.2214950980392157,0.6086111111111111,0.2989336947769124,Z4,0.0038789034132171384,instagram
2629,5,433.2013-01-14,nike,1,491.96,612,612,374544,0.5784150326797386,0.5490972222222222,0.09251732043300187,Z5,0.0013134905378273313,instagram
2630,5,431.2013-01-17,nike,1,3224.4,612,612,374544,0.7549795751633988,0.4841299019607843,0.2554729804935967,Z6,0.00860886838395489,instagram
2631,5,803.2012-04-22,nike,1,731.14,612,612,374544,0.0549795751633987,0.5706944444444445,0.4506005803336895,Z4,0.001952080396428724,instagram
2632,5,429.2013-01-20,nike,1,356.98,612,612,374544,0.6282965686274511,0.4378104575163399,0.1425747127505619,Z5,0.0009531056431287112,instagram
2633,5,428.2013-01-21,nike,1,7119.49,612,612,374544,0.3487908496732026,0.75890522875817,0.2998268243851313,Z8,0.01900842090648896,instagram
2634,5,423.2013-01-26,nike,1,179.23,612,612,374544,0.4011723856209151,0.09930964052287584,0.4126980270630914,Z2,0.00047852855739245585,instagram
2635,5,420.2013-02-01,nike,1,462.71,612,612,374544,0.4620669934640523,0.7575612745098039,0.260339630313886,Z8,0.001235395574351745,instagram
2636,5,415.2013-02-05,nike,1,1769.14,612,612,374544,0.4048243464052288,0.9591421568627452,0.4689028953267035,Z8,0.004723450382331582,instagram
2637,5,413.2013-02-08,nike,1,832.52,612,612,374544,0.5068382352941176,0.3325531045751634,0.16758646797803778,Z2,0.0022227562048784655,instagram
2638,5,412.2013-02-08,nike,1,960.77,612,612,374544,0.09334150326797384,0.4316299019607843,0.4123658609417653,Z4,0.0025651725831944976,instagram
2639,5,411.2013-02-09,nike,1,2949.84,612,612,374544,0.7322916666666666,0.8107557189542484,0.387980070706666,Z9,0.007875816993464053,instagram
2640,5,410.2013-02-11,nike,1,1672.76,612,612,374544,0.4936151960784314,0.5692320261437909,0.06952581653667521,Z5,0.004466124140287924,instagram
2641,5,401.2013-03-02,nike,1,4063.18,612,612,374544,0.5909395424836601,0.9709558823529412,0.4796555467311671,Z8,0.01084833824597377,instagram
2642,5,400.2013-03-02,nike,1,7926.34,612,612,374544,0.3654697712418301,0.3705187908496732,0.18671841358783067,Z5,0.021162640437438592,instagram
2643,5,391.2013-03-14,nike,1,6097.24,612,612,374544,0.9441339869281046,0.35664215686274514,0.4666974068211859,Z6,0.016279102054765262,instagram
2644,5,378.2013-05-28,nike,1,1040.57,612,612,374544,0.9275449346405228,0.8541013071895425,0.5551417898970602,Z9,0.0027782316630355843,instagram
2645,5,375.2013-06-03,nike,1,261.74,612,612,374544,0.021523692810457514,0.018031045751633987,0.6791418477762985,Z1,0.0006988231022256397,instagram
2646,5,444.2013-01-01,nike,1,3036.26,612,612,374544,0.6411397058823529,0.9539133986928106,0.4753501762799878,Z8,0.008106550899226794,instagram
2647,5,293.2014-02-02,nike,1,1047.12,640,640,409600,0.56005078125,0.5677812499999999,0.09055602785181026,Z5,0.0025564453125,instagram
2648,5,276.2014-04-11,nike,1,6121.8,640,640,409600,0.53658203125,0.53358984375,0.04966409783259322,Z5,0.01494580078125,instagram
2649,5,164.2014-11-11,nike,1,43.66,640,640,409600,0.59241796875,0.41506640625,0.125518111422878,Z5,0.000106591796875,instagram
2650,5,159.2014-12-06,nike,1,2999.05,640,640,409600,0.44955859375,0.49174609375,0.051112253255568105,Z5,0.0073218994140625,instagram
2651,5,156.2014-12-17,nike,1,328.82,640,640,409600,0.9774453125,0.5112109375,0.4775769168917731,Z6,0.000802783203125,instagram
2652,5,148.2015-01-04,nike,1,296.87,640,640,409600,0.589328125,0.6374101562500001,0.16389345611300365,Z5,0.0007247802734375,instagram
2653,5,14.2017-11-02,nike,1,2056.76,1080,1349,1456920,0.7021898148148148,0.5339288361749445,0.2050167972119244,Z6,0.0014117178705762843,instagram
2654,5,139.2015-01-28,nike,1,5888.38,640,640,409600,0.3666445312500001,0.71655078125,0.2543185441636484,Z8,0.014375927734375,instagram
2655,5,131.2015-03-08,nike,1,509.26,640,640,409600,0.96105078125,0.3568828125,0.4827528894259935,Z6,0.001243310546875,instagram
2656,5,125.2015-04-02,nike,1,1722.23,640,640,409600,0.66926171875,0.594875,0.1940381278491526,Z6,0.0042046630859375,instagram
2657,5,124.2015-04-03,nike,1,173.19,640,640,409600,0.5891328125,0.277953125,0.2392686209293349,Z2,0.0004228271484375,instagram
2658,5,12.2017-11-06,nike,1,7919.32,1080,1350,1458000,0.5069351851851851,0.8093092592592592,0.3093869982030021,Z8,0.0054316323731138545,instagram
2659,5,12-3.2017-11-06,nike,1,10500.84,1080,1350,1458000,0.03089814814814815,0.4583851851851852,0.4709440945833253,Z4,0.007202222222222223,instagram
2660,5,118.2015-05-26,nike,1,1183.35,640,640,409600,0.8165390625,0.25650390625,0.3993586430264001,Z3,0.0028890380859374998,instagram
2661,5,117.2015-06-06,nike,1,226.9,640,640,409600,0.497171875,0.198328125,0.3016851313157997,Z2,0.000553955078125,instagram
2662,5,116.2015-06-08,nike,1,2370.9,640,640,409600,0.12501171875,0.84702734375,0.5109248363360405,Z7,0.005788330078125,instagram
2663,5,109.2015-07-06,nike,1,1227.73,640,640,409600,0.21595703125,0.4662890625,0.2860364232111749,Z4,0.0029973876953125,instagram
2664,5,108.2015-07-11,nike,1,293.93,640,640,409600,0.8798046875000001,0.4630703125,0.38159586274725305,Z6,0.0007176025390625001,instagram
2665,5,103.2015-09-30,nike,1,1014.31,1080,1350,1458000,0.7929907407407408,0.5670111111111111,0.3005562562518932,Z6,0.0006956858710562414,instagram
2666,5,17.2017-10-08,nike,1,535.73,1080,1350,1458000,0.044099537037037034,0.4387240740740741,0.4599999687260027,Z4,0.0003674417009602195,instagram
2667,5,280.2014-03-26,nike,1,322.17,640,640,409600,0.475640625,0.44478125,0.060353040536108224,Z5,0.0007865478515625001,instagram
2668,5,174.2014-10-15,nike,1,1551.91,640,640,409600,0.3861875,0.8534375000000001,0.3713103170698332,Z8,0.0037888427734375004,instagram
2669,5,182.2014-09-24,nike,1,1371.43,640,640,409600,0.577609375,0.491078125,0.07812051549629102,Z5,0.0033482177734375004,instagram
2670,5,27-3.2017-07-12,nike,1,2075.77,1080,1080,1166400,0.5222523148148148,0.8268958333333334,0.3276523330686233,Z8,0.0017796382030178326,instagram
2671,5,264.2014-05-14,nike,1,447.01,640,640,409600,0.7933203125,0.29336328125,0.3587973512456081,Z3,0.0010913330078124999,instagram
2672,5,259.2014-05-23,nike,1,2208.34,640,640,409600,0.46017578125,0.515375,0.04268909725032675,Z5,0.005391455078125,instagram
2673,5,245.2014-06-13,nike,1,399.87,640,640,409600,0.79336328125,0.3581796875,0.3258450794831253,Z6,0.0009762451171875,instagram
2674,5,235.2014-06-22,nike,1,752.36,640,640,409600,0.95160546875,0.31785546875000004,0.4869539297194237,Z3,0.00183681640625,instagram
2675,5,23.2017-09-10,nike,1,607.72,1080,1349,1456920,0.5711782407407408,0.5811286137879911,0.10792679894311637,Z5,0.00041712654092194496,instagram
